    n, quick_cmp, quick_swaps, quick_time, heap_cmp, heap_swaps, heap_time
 6793,    134957,       24849,      54117,         ,           ,          
 6794,    132510,       25035,      58367,         ,           ,          
 6795,    132246,       25194,      52461,         ,           ,          
 6796,    133116,       25113,      52552,         ,           ,          
 6797,    139796,       24921,      56997,         ,           ,          
 6798,    135831,       25056,      54889,         ,           ,          
 6799,    147484,       24558,      61466,         ,           ,          
 6800,    135614,       24748,      54724,         ,           ,          
 6801,    132518,       25101,      54250,         ,           ,          
 6802,    130660,       25345,      53004,         ,           ,          
 6803,    133666,       25065,      53258,         ,           ,          
 6804,    132899,       24990,      52846,         ,           ,          
 6805,    135803,       25118,      55067,         ,           ,          
 6806,    131641,       25282,      53990,         ,           ,          
 6807,    139081,       25054,      55822,         ,           ,          
 6808,    131853,       25246,      52766,         ,           ,          
 6809,    149765,       24586,      57571,         ,           ,          
 6810,    138080,       24982,      54228,         ,           ,          
 6811,    141989,       24805,      59948,         ,           ,          
 6812,    142048,       24957,      57303,         ,           ,          
 6813,    132624,       25214,      53907,         ,           ,          
 6814,    134088,       25196,      54497,         ,           ,          
 6815,    140155,       25079,      57523,         ,           ,          
 6816,    136090,       25196,      55073,         ,           ,          
 6817,    149245,       24708,      61866,         ,           ,          
 6818,    134304,       24919,      54394,         ,           ,          
 6819,    138811,       25041,      56191,         ,           ,          
 6820,    137270,       24952,      55513,         ,           ,          
 6821,    141148,       24993,      55611,         ,           ,          
 6822,    133733,       25219,      53064,         ,           ,          
 6823,    151509,       24749,      58337,         ,           ,          
 6824,    134109,       25052,      54005,         ,           ,          
 6825,    139145,       24914,      58190,         ,           ,          
 6826,    134456,       25292,      55023,         ,           ,          
 6827,    146024,       24900,      58532,         ,           ,          
 6828,    131288,       25346,      55278,         ,           ,          
 6829,    139572,       25161,      56056,         ,           ,          
 6830,    138367,       25028,      54185,         ,           ,          
 6831,    135240,       25039,      53175,         ,           ,          
 6832,    133985,       25427,      53017,         ,           ,          
 6833,    135179,       25106,      53503,         ,           ,          
 6834,    137213,       25190,      55230,         ,           ,          
 6835,    135335,       25187,      58647,         ,           ,          
 6836,    132604,       25330,      54484,         ,           ,          
 6837,    143454,       24815,      57153,         ,           ,          
 6838,    129719,       25466,      53711,         ,           ,          
 6839,    132048,       25400,      54002,         ,           ,          
 6840,    132867,       25221,      53068,         ,           ,          
 6841,    142887,       25043,      55645,         ,           ,          
 6842,    137615,       25157,      54111,         ,           ,          
 6843,    132784,       25301,      52777,         ,           ,          
 6844,    133465,       25275,      52935,         ,           ,          
 6845,    130648,       25491,      54654,         ,           ,          
 6846,    130263,       25471,      55134,         ,           ,          
 6847,    137775,       25254,      55556,         ,           ,          
 6848,    138433,       25217,      56033,         ,           ,          
 6849,    135402,       25209,      54253,         ,           ,          
 6850,    138810,       25047,      54619,         ,           ,          
 6851,    135254,       25184,      53355,         ,           ,          
 6852,    133239,       25383,      52944,         ,           ,          
 6853,    135296,       25241,      57143,         ,           ,          
 6854,    139035,       25195,      56232,         ,           ,          
 6855,    144194,       24971,      57367,         ,           ,          
 6856,    140464,       25242,      57340,         ,           ,          
 6857,    138233,       25110,      56274,         ,           ,          
 6858,    134947,       25258,      57941,         ,           ,          
 6859,    132853,       25318,      54624,         ,           ,          
 6860,    131818,       25586,      54391,         ,           ,          
 6861,    133786,       25562,      54836,         ,           ,          
 6862,    135274,       25430,      55429,         ,           ,          
 6863,    141836,       25216,      56952,         ,           ,          
 6864,    140456,       25148,      54996,         ,           ,          
 6865,    141122,       25301,      55265,         ,           ,          
 6866,    137409,       25331,      56592,         ,           ,          
 6867,    133859,       25518,      54906,         ,           ,          
 6868,    133350,       25366,      54323,         ,           ,          
 6869,    152709,       24848,      60232,         ,           ,          
 6870,    137864,       25126,      58006,         ,           ,          
 6871,    138406,       25208,      56021,         ,           ,          
 6872,    143519,       25092,      57637,         ,           ,          
 6873,    133360,       25345,      54408,         ,           ,          
 6874,    146438,       25207,      58308,         ,           ,          
 6875,    138834,       25171,      56150,         ,           ,          
 6876,    139508,       25472,      57157,         ,           ,          
 6877,    136599,       25692,      54665,         ,           ,          
 6878,    138103,       25325,      54746,         ,           ,          
 6879,    132298,       25585,      52884,         ,           ,          
 6880,    141625,       25225,      57988,         ,           ,          
 6881,    133787,       25537,      54750,         ,           ,          
 6882,    133962,       25450,      54692,         ,           ,          
 6883,    138175,       25399,      57458,         ,           ,          
 6884,    138121,       25278,      56216,         ,           ,          
 6885,    142389,       25275,      57331,         ,           ,          
 6886,    136756,       25377,      56294,         ,           ,          
 6887,    136074,       25560,      58004,         ,           ,          
 6888,    140609,       25224,      56677,         ,           ,          
 6889,    135816,       25577,      55376,         ,           ,          
 6890,    136455,       25667,      55557,         ,           ,          
 6891,    135699,       25453,      55237,         ,           ,          
 6892,    135209,       25387,      53496,         ,           ,          
 6893,    141750,       25249,      55507,         ,           ,          
 6894,    135112,       25562,      53651,         ,           ,          
 6895,    137474,       25384,      54434,         ,           ,          
 6896,    139657,       25197,      56080,         ,           ,          
 6897,    133415,       25589,      56188,         ,           ,          
 6898,    148097,       25003,      58511,         ,           ,          
 6899,    140147,       25230,      56591,         ,           ,          
 6900,    134973,       25619,      54645,         ,           ,          
 6901,    133366,       25550,      53138,         ,           ,          
 6902,    136848,       25637,      53864,         ,           ,          
 6903,    136496,       25579,      53895,         ,           ,          
 6904,    141005,       25302,      55231,         ,           ,          
 6905,    132116,       25724,      57366,         ,           ,          
 6906,    142246,       25431,      57397,         ,           ,          
 6907,    135981,       25659,      56273,         ,           ,          
 6908,    139794,       25354,      56394,         ,           ,          
 6909,    142358,       25449,      57169,         ,           ,          
 6910,    139542,       25578,      56485,         ,           ,          
 6911,    136572,       25400,      54063,         ,           ,          
 6912,    139975,       25354,      54993,         ,           ,          
 6913,    138745,       25410,      54814,         ,           ,          
 6914,    137269,       25462,      55473,         ,           ,          
 6915,    140231,       25448,      56105,         ,           ,          
 6916,    138716,       25492,      56080,         ,           ,          
 6917,    135765,       25609,      56935,         ,           ,          
 6918,    134567,       25728,      54916,         ,           ,          
 6919,    136929,       25548,      54084,         ,           ,          
 6920,    140143,       25486,      55508,         ,           ,          
 6921,    142873,       25422,      55553,         ,           ,          
 6922,    139521,       25423,      59554,         ,           ,          
 6923,    133311,       25757,      54772,         ,           ,          
 6924,    140974,       25355,      57298,         ,           ,          
 6925,    138190,       25429,      56087,         ,           ,          
 6926,    133346,       25719,      54443,         ,           ,          
 6927,    142772,       25485,      59326,         ,           ,          
 6928,    137483,       25510,      56238,         ,           ,          
 6929,    135205,       25576,      55531,         ,           ,          
 6930,    137104,       25730,      55847,         ,           ,          
 6931,    136170,       25563,      55914,         ,           ,          
 6932,    138896,       25573,      54532,         ,           ,          
 6933,    140795,       25505,      54980,         ,           ,          
 6934,    139222,       25488,      55809,         ,           ,          
 6935,    143272,       25462,      57427,         ,           ,          
 6936,    145207,       25337,      57814,         ,           ,          
 6937,    134714,       25672,      54318,         ,           ,          
 6938,    133480,       25802,      53242,         ,           ,          
 6939,    135353,       25834,      57370,         ,           ,          
 6940,    139771,       25631,      56578,         ,           ,          
 6941,    138790,       25769,      59249,         ,           ,          
 6942,    145941,       25427,      59341,         ,           ,          
 6943,    139729,       25647,      56903,         ,           ,          
 6944,    134058,       25776,      56086,         ,           ,          
 6945,    135651,       25728,      56340,         ,           ,          
 6946,    133641,       25895,      55122,         ,           ,          
 6947,    138281,       25656,      56990,         ,           ,          
 6948,    137863,       25702,      57539,         ,           ,          
 6949,    144723,       25502,      57976,         ,           ,          
 6950,    140698,       25678,      56943,         ,           ,          
 6951,    135730,       25697,      53721,         ,           ,          
 6952,    142381,       25640,      55842,         ,           ,          
 6953,    138609,       25822,      54682,         ,           ,          
 6954,    140248,       25647,      56500,         ,           ,          
 6955,    134679,       25689,      55321,         ,           ,          
 6956,    148591,       25385,      61888,         ,           ,          
 6957,    147213,       25485,      59742,         ,           ,          
 6958,    136601,       25640,      55609,         ,           ,          
 6959,    136710,       25786,      56156,         ,           ,          
 6960,    133743,       25762,      54801,         ,           ,          
 6961,    139899,       25577,      56914,         ,           ,          
 6962,    137402,       25728,      55723,         ,           ,          
 6963,    138524,       25826,      56131,         ,           ,          
 6964,    143285,       25565,      57455,         ,           ,          
 6965,    141089,       25577,      57704,         ,           ,          
 6966,    133499,       25863,      53197,         ,           ,          
 6967,    140654,       25717,      56800,         ,           ,          
 6968,    137810,       25837,      55800,         ,           ,          
 6969,    138213,       25718,      56387,         ,           ,          
 6970,    147189,       25480,      58682,         ,           ,          
 6971,    136797,       25776,      55631,         ,           ,          
 6972,    137075,       25800,      55346,         ,           ,          
 6973,    141688,       25635,      58726,         ,           ,          
 6974,    150238,       25478,      59598,         ,           ,          
 6975,    136923,       25838,      55593,         ,           ,          
 6976,    139055,       25765,      56971,         ,           ,          
 6977,    150776,       25589,      60521,         ,           ,          
 6978,    140435,       25574,      57215,         ,           ,          
 6979,    134699,       26006,      55370,         ,           ,          
 6980,    144615,       25668,      58342,         ,           ,          
 6981,    137833,       25796,      56282,         ,           ,          
 6982,    136973,       25984,      57281,         ,           ,          
 6983,    136829,       25860,      55937,         ,           ,          
 6984,    139499,       25782,      56166,         ,           ,          
 6985,    144307,       25628,      56350,         ,           ,          
 6986,    135172,       26102,      54233,         ,           ,          
 6987,    141096,       25893,      57208,         ,           ,          
 6988,    136227,       26044,      55879,         ,           ,          
 6989,    139037,       25919,      56376,         ,           ,          
 6990,    137379,       25820,      58768,         ,           ,          
 6991,    141158,       25722,      58038,         ,           ,          
 6992,    144937,       25504,      58681,         ,           ,          
 6993,    143620,       25925,      58034,         ,           ,          
 6994,    133677,       26218,      55198,         ,           ,          
 6995,    142067,       25843,      58366,         ,           ,          
 6996,    145723,       25836,      58398,         ,           ,          
 6997,    137474,       25975,      57532,         ,           ,          
 6998,    135461,       26017,      55236,         ,           ,          
 6999,    135600,       26052,      60537,         ,           ,          
 7000,    144989,       25513,      57904,         ,           ,          
 7001,    148978,       25576,      58971,         ,           ,          
 7002,    136735,       25867,      55457,         ,           ,          
 7003,    156278,       25850,      59708,         ,           ,          
 7004,    145968,       25709,      56686,         ,           ,          
 7005,    141159,       25860,      55276,         ,           ,          
 7006,    134590,       26169,      54259,         ,           ,          
 7007,    135819,       26082,      58458,         ,           ,          
 7008,    152230,       25701,      60267,         ,           ,          
 7009,    134465,       26185,      55129,         ,           ,          
 7010,    141977,       25976,      57457,         ,           ,          
 7011,    149362,       25589,      59766,         ,           ,          
 7012,    141483,       25842,      55963,         ,           ,          
 7013,    137530,       26111,      54726,         ,           ,          
 7014,    139667,       25930,      55263,         ,           ,          
 7015,    137142,       26015,      55294,         ,           ,          
 7016,    143426,       25912,      63035,         ,           ,          
 7017,    136063,       26027,      57057,         ,           ,          
 7018,    140626,       26010,      57154,         ,           ,          
 7019,    141973,       25888,      56551,         ,           ,          
 7020,    139436,       26119,      54815,         ,           ,          
 7021,    137639,       26130,      55216,         ,           ,          
 7022,    138433,       26154,      56233,         ,           ,          
 7023,    137746,       26287,      56103,         ,           ,          
 7024,    146071,       25660,      61566,         ,           ,          
 7025,    136629,       26112,      55978,         ,           ,          
 7026,    143535,       25970,      57785,         ,           ,          
 7027,    147095,       25684,      57954,         ,           ,          
 7028,    136504,       26063,      54419,         ,           ,          
 7029,    135425,       26071,      53812,         ,           ,          
 7030,    139297,       26006,      54984,         ,           ,          
 7031,    139210,       25867,      55040,         ,           ,          
 7032,    144979,       25948,      58741,         ,           ,          
 7033,    138759,       26034,      61525,         ,           ,          
 7034,    136351,       26342,      57157,         ,           ,          
 7035,    146381,       25934,      58401,         ,           ,          
 7036,    142980,       26015,      55966,         ,           ,          
 7037,    139681,       25826,      54733,         ,           ,          
 7038,    141952,       25896,      55768,         ,           ,          
 7039,    139493,       26012,      56788,         ,           ,          
 7040,    140913,       26073,      57190,         ,           ,          
 7041,    141478,       26013,      59648,         ,           ,          
 7042,    139653,       26129,      56708,         ,           ,          
 7043,    140108,       26055,      56589,         ,           ,          
 7044,    138667,       26179,      57635,         ,           ,          
 7045,    137505,       26283,      56258,         ,           ,          
 7046,    140592,       26141,      56927,         ,           ,          
 7047,    139029,       26207,      55158,         ,           ,          
 7048,    138721,       26015,      55144,         ,           ,          
 7049,    138239,       26130,      60170,         ,           ,          
 7050,    145411,       26070,      56649,         ,           ,          
 7051,    140273,       26034,      56772,         ,           ,          
 7052,    137802,       26162,      56197,         ,           ,          
 7053,    140774,       26191,      57168,         ,           ,          
 7054,    142799,       26088,      58837,         ,           ,          
 7055,    141755,       26149,      56562,         ,           ,          
 7056,    145017,       25999,      56454,         ,           ,          
 7057,    136393,       26235,      54148,         ,           ,          
 7058,    143522,       26068,      62690,         ,           ,          
 7059,    137249,       26396,      56112,         ,           ,          
 7060,    137530,       26389,      56247,         ,           ,          
 7061,    142937,       25926,      57827,         ,           ,          
 7062,    146030,       25946,      58694,         ,           ,          
 7063,    148302,       25800,      59425,         ,           ,          
 7064,    139972,       26308,      58355,         ,           ,          
 7065,    146116,       26237,      58767,         ,           ,          
 7066,    143295,       26102,      63221,         ,           ,          
 7067,    142339,       26226,      56447,         ,           ,          
 7068,    141610,       26307,      55750,         ,           ,          
 7069,    155740,       25659,      59761,         ,           ,          
 7070,    138379,       26187,      56413,         ,           ,          
 7071,    138328,       26260,      56352,         ,           ,          
 7072,    140687,       26369,      56410,         ,           ,          
 7073,    137615,       26336,      55770,         ,           ,          
 7074,    144080,       26172,      58555,         ,           ,          
 7075,    140949,       26282,      61108,         ,           ,          
 7076,    143520,       26136,      58196,         ,           ,          
 7077,    146878,       26059,      58909,         ,           ,          
 7078,    145211,       26025,      58783,         ,           ,          
 7079,    143054,       26159,      58091,         ,           ,          
 7080,    142429,       25935,      58009,         ,           ,          
 7081,    142164,       26301,      56065,         ,           ,          
 7082,    149094,       26157,      62955,         ,           ,          
 7083,    144608,       26080,      57469,         ,           ,          
 7084,    140546,       26318,      56966,         ,           ,          
 7085,    139108,       26223,      56680,         ,           ,          
 7086,    144221,       26173,      57335,         ,           ,          
 7087,    137344,       26422,      54787,         ,           ,          
 7088,    138892,       26191,      54825,         ,           ,          
 7089,    145628,       26300,      57014,         ,           ,          
 7090,    136396,       26447,      54327,         ,           ,          
 7091,    141720,       26387,      56264,         ,           ,          
 7092,    152705,       25683,      65523,         ,           ,          
 7093,    136221,       26509,      57054,         ,           ,          
 7094,    142755,       26518,      58037,         ,           ,          
 7095,    145468,       25948,      58424,         ,           ,          
 7096,    144422,       26428,      58784,         ,           ,          
 7097,    135926,       26417,      54176,         ,           ,          
 7098,    138758,       26422,      55278,         ,           ,          
 7099,    144247,       26116,      61761,         ,           ,          
 7100,    144199,       25984,      56508,         ,           ,          
 7101,    140608,       26292,      55560,         ,           ,          
 7102,    145048,       26366,      56856,         ,           ,          
 7103,    147080,       26020,      58966,         ,           ,          
 7104,    144080,       26220,      58248,         ,           ,          
 7105,    137810,       26451,      56353,         ,           ,          
 7106,    142805,       26277,      58568,         ,           ,          
 7107,    138499,       26455,      55851,         ,           ,          
 7108,    139567,       26308,      57301,         ,           ,          
 7109,    141541,       26239,      61822,         ,           ,          
 7110,    144435,       26262,      58847,         ,           ,          
 7111,    143597,       26260,      58256,         ,           ,          
 7112,    137491,       26482,      56587,         ,           ,          
 7113,    136452,       26654,      57121,         ,           ,          
 7114,    137896,       26479,      56306,         ,           ,          
 7115,    138358,       26480,      55646,         ,           ,          
 7116,    142134,       26318,      60744,         ,           ,          
 7117,    144711,       26411,      56759,         ,           ,          
 7118,    141168,       26324,      55650,         ,           ,          
 7119,    149277,       25986,      58477,         ,           ,          
 7120,    144251,       26342,      57593,         ,           ,          
 7121,    147773,       26036,      59015,         ,           ,          
 7122,    144936,       26493,      57717,         ,           ,          
 7123,    146128,       26338,      58678,         ,           ,          
 7124,    138813,       26624,      54911,         ,           ,          
 7125,    137938,       26560,      55671,         ,           ,          
 7126,    143680,       26451,      62015,         ,           ,          
 7127,    141937,       26462,      57552,         ,           ,          
 7128,    143021,       26358,      57755,         ,           ,          
 7129,    143334,       26471,      58333,         ,           ,          
 7130,    146563,       26228,      57867,         ,           ,          
 7131,    145209,       26333,      56999,         ,           ,          
 7132,    143169,       26361,      58258,         ,           ,          
 7133,    144762,       26458,      61721,         ,           ,          
 7134,    145319,       26533,      58513,         ,           ,          
 7135,    154000,       26129,      60976,         ,           ,          
 7136,    140033,       26540,      57412,         ,           ,          
 7137,    141968,       26524,      57763,         ,           ,          
 7138,    149716,       26215,      59718,         ,           ,          
 7139,    144152,       26363,      56717,         ,           ,          
 7140,    139216,       26654,      55386,         ,           ,          
 7141,    145941,       26340,      57279,         ,           ,          
 7142,    146601,       26431,      60113,         ,           ,          
 7143,    145579,       26406,      65073,         ,           ,          
 7144,    148380,       26523,      60260,         ,           ,          
 7145,    141077,       26595,      58616,         ,           ,          
 7146,    141804,       26639,      58241,         ,           ,          
 7147,    142589,       26662,      58042,         ,           ,          
 7148,    144270,       26420,      59602,         ,           ,          
 7149,    141861,       26466,      56113,         ,           ,          
 7150,    145615,       26655,      57144,         ,           ,          
 7151,    139499,       26780,      55749,         ,           ,          
 7152,    145798,       26472,      61504,         ,           ,          
 7153,    148878,       26203,      59947,         ,           ,          
 7154,    140524,       26525,      57027,         ,           ,          
 7155,    140588,       26499,      56644,         ,           ,          
 7156,    154443,       26218,      59464,         ,           ,          
 7157,    143807,       26571,      56292,         ,           ,          
 7158,    140754,       26424,      55514,         ,           ,          
 7159,    138539,       26625,      55973,         ,           ,          
 7160,    143630,       26422,      66091,         ,           ,          
 7161,    142644,       26594,      57741,         ,           ,          
 7162,    146111,       26307,      60113,         ,           ,          
 7163,    139844,       26659,      57064,         ,           ,          
 7164,    137969,       26829,      56762,         ,           ,          
 7165,    143694,       26504,      63544,         ,           ,          
 7166,    149810,       26495,      59844,         ,           ,          
 7167,    138070,       26841,      56614,         ,           ,          
 7168,    143007,       26500,      56713,         ,           ,          
 7169,    141783,       26584,      56091,         ,           ,          
 7170,    141643,       26708,      56179,         ,           ,          
 7171,    145767,       26484,      57912,         ,           ,          
 7172,    142912,       26632,      59457,         ,           ,          
 7173,    136953,       26723,      56212,         ,           ,          
 7174,    146313,       26548,      58932,         ,           ,          
 7175,    139162,       26718,      56859,         ,           ,          
 7176,    139899,       26807,      55632,         ,           ,          
 7177,    151360,       26515,      63097,         ,           ,          
 7178,    146027,       26547,      60477,         ,           ,          
 7179,    139375,       26839,      57143,         ,           ,          
 7180,    145445,       26625,      58881,         ,           ,          
 7181,    143323,       26665,      64172,         ,           ,          
 7182,    144609,       26378,      58588,         ,           ,          
 7183,    149638,       26623,      59758,         ,           ,          
 7184,    139401,       26897,      57024,         ,           ,          
 7185,    149511,       26465,      58473,         ,           ,          
 7186,    143193,       26767,      56374,         ,           ,          
 7187,    139978,       26756,      55697,         ,           ,          
 7188,    152756,       26284,      59116,         ,           ,          
 7189,    142604,       26745,      56523,         ,           ,          
 7190,    149767,       26506,      59108,         ,           ,          
 7191,    145647,       26766,      59619,         ,           ,          
 7192,    143251,       26761,      58480,         ,           ,          
 7193,    146307,       26618,      58793,         ,           ,          
 7194,    145034,       26687,      61346,         ,           ,          
 7195,    147949,       26519,      61465,         ,           ,          
 7196,    137454,       26966,      56990,         ,           ,          
 7197,    150800,       26343,      60579,         ,           ,          
 7198,    138962,       26869,      59016,         ,           ,          
 7199,    148680,       26664,      58339,         ,           ,          
 7200,    142326,       26900,      57060,         ,           ,          
 7201,    149965,       26505,      62242,         ,           ,          
 7202,    146473,       26735,      59133,         ,           ,          
 7203,    149453,       26588,      60285,         ,           ,          
 7204,    147061,       26462,      59264,         ,           ,          
 7205,    145295,       26741,      58798,         ,           ,          
 7206,    143654,       26804,      56843,         ,           ,          
 7207,    151102,       26582,      58796,         ,           ,          
 7208,    140255,       26766,      55939,         ,           ,          
 7209,    137114,       27005,      56024,         ,           ,          
 7210,    149929,       26341,      60311,         ,           ,          
 7211,    146249,       26599,      62212,         ,           ,          
 7212,    149736,       26827,      60015,         ,           ,          
 7213,    144865,       26850,      58732,         ,           ,          
 7214,    145020,       26831,      62401,         ,           ,          
 7215,    142468,       26796,      56432,         ,           ,          
 7216,    141181,       26935,      56174,         ,           ,          
 7217,    144836,       26704,      57956,         ,           ,          
 7218,    143467,       26789,      58226,         ,           ,          
 7219,    140962,       26880,      58013,         ,           ,          
 7220,    142374,       26996,      57889,         ,           ,          
 7221,    144235,       26776,      56952,         ,           ,          
 7222,    137340,       27138,      55623,         ,           ,          
 7223,    139625,       27105,      57222,         ,           ,          
 7224,    142874,       26824,      58024,         ,           ,          
 7225,    152676,       26490,      59434,         ,           ,          
 7226,    143659,       26853,      56588,         ,           ,          
 7227,    143261,       26875,      56241,         ,           ,          
 7228,    146404,       26619,      63017,         ,           ,          
 7229,    146839,       26780,      59434,         ,           ,          
 7230,    139712,       27128,      63355,         ,           ,          
 7231,    146157,       26720,      59135,         ,           ,          
 7232,    146725,       26642,      59294,         ,           ,          
 7233,    142876,       27075,      58119,         ,           ,          
 7234,    143206,       26914,      58252,         ,           ,          
 7235,    139468,       27013,      55373,         ,           ,          
 7236,    146649,       26778,      58195,         ,           ,          
 7237,    148248,       26985,      57967,         ,           ,          
 7238,    143922,       26811,      56926,         ,           ,          
 7239,    150325,       26722,      60037,         ,           ,          
 7240,    145194,       26873,      59931,         ,           ,          
 7241,    142513,       27042,      58142,         ,           ,          
 7242,    148035,       26794,      59815,         ,           ,          
 7243,    140801,       27164,      56597,         ,           ,          
 7244,    143683,       26928,      56546,         ,           ,          
 7245,    150153,       26817,      62215,         ,           ,          
 7246,    146854,       26788,      64075,         ,           ,          
 7247,    146873,       26928,      59339,         ,           ,          
 7248,    142681,       27052,      58214,         ,           ,          
 7249,    146308,       27024,      57858,         ,           ,          
 7250,    145249,       26871,      57307,         ,           ,          
 7251,    149038,       26802,      59400,         ,           ,          
 7252,    144105,       26932,      58590,         ,           ,          
 7253,    151837,       26696,      61309,         ,           ,          
 7254,    142592,       27101,      56835,         ,           ,          
 7255,    149762,       26798,      58837,         ,           ,          
 7256,    145297,       26906,      57385,         ,           ,          
 7257,    146163,       27015,      58467,         ,           ,          
 7258,    149339,       26633,      59655,         ,           ,          
 7259,    141636,       27104,      58723,         ,           ,          
 7260,    142046,       27189,      58041,         ,           ,          
 7261,    143997,       26928,      58438,         ,           ,          
 7262,    143401,       27036,      60696,         ,           ,          
 7263,    146746,       26843,      60688,         ,           ,          
 7264,    151998,       26601,      60607,         ,           ,          
 7265,    147708,       27082,      59517,         ,           ,          
 7266,    153924,       26718,      60771,         ,           ,          
 7267,    143801,       27204,      57308,         ,           ,          
 7268,    151979,       26748,      60661,         ,           ,          
 7269,    145350,       27046,      60495,         ,           ,          
 7270,    141115,       27204,      57831,         ,           ,          
 7271,    144309,       27120,      59530,         ,           ,          
 7272,    142297,       27163,      58404,         ,           ,          
 7273,    153623,       26810,      61156,         ,           ,          
 7274,    145838,       27085,      57898,         ,           ,          
 7275,    144424,       26963,      56963,         ,           ,          
 7276,    145200,       27061,      57135,         ,           ,          
 7277,    154858,       26495,      60960,         ,           ,          
 7278,    148697,       26789,      62944,         ,           ,          
 7279,    147793,       26864,      61940,         ,           ,          
 7280,    143989,       26978,      58542,         ,           ,          
 7281,    146221,       26963,      59633,         ,           ,          
 7282,    158511,       26747,      71492,         ,           ,          
 7283,    144349,       27266,      65828,         ,           ,          
 7284,    142231,       27136,      62088,         ,           ,          
 7285,    156493,       27050,      65900,         ,           ,          
 7286,    147276,       27043,      61402,         ,           ,          
 7287,    153709,       26884,      64202,         ,           ,          
 7288,    148189,       27063,      61624,         ,           ,          
 7289,    151645,       26710,      60730,         ,           ,          
 7290,    145569,       26943,      58914,         ,           ,          
 7291,    149268,       26814,      60242,         ,           ,          
 7292,    141359,       27212,      58022,         ,           ,          
 7293,    148726,       26778,      60582,         ,           ,          
 7294,    143109,       27359,      63017,         ,           ,          
 7295,    146446,       27024,      59675,         ,           ,          
 7296,    142172,       27352,      58309,         ,           ,          
 7297,    145194,       27195,      60355,         ,           ,          
 7298,    145579,       27193,      59288,         ,           ,          
 7299,    148158,       27080,      58841,         ,           ,          
 7300,    146506,       27033,      57743,         ,           ,          
 7301,    141717,       27309,      56376,         ,           ,          
 7302,    147754,       26905,      57565,         ,           ,          
 7303,    144859,       27192,      57754,         ,           ,          
 7304,    149771,       26989,      60289,         ,           ,          
 7305,    150447,       27227,      60725,         ,           ,          
 7306,    144349,       27202,      57279,         ,           ,          
 7307,    147804,       27234,      58175,         ,           ,          
 7308,    153911,       26922,      61014,         ,           ,          
 7309,    142486,       27321,      57972,         ,           ,          
 7310,    142011,       27398,      57624,         ,           ,          
 7311,    144782,       27241,      66516,         ,           ,          
 7312,    146413,       27252,      59735,         ,           ,          
 7313,    146165,       27208,      59424,         ,           ,          
 7314,    148468,       27109,      59629,         ,           ,          
 7315,    144029,       27230,      57147,         ,           ,          
 7316,    141980,       27361,      58263,         ,           ,          
 7317,    145017,       27272,      58067,         ,           ,          
 7318,    150354,       27137,      60796,         ,           ,          
 7319,    145351,       27199,      58846,         ,           ,          
 7320,    141555,       27438,      57287,         ,           ,          
 7321,    158876,       26765,      61029,         ,           ,          
 7322,    150783,       26905,      58977,         ,           ,          
 7323,    153208,       26895,      59444,         ,           ,          
 7324,    152504,       26809,      60316,         ,           ,          
 7325,    158913,       27146,      63135,         ,           ,          
 7326,    147132,       27055,      60583,         ,           ,          
 7327,    142975,       27395,      64458,         ,           ,          
 7328,    148582,       27284,      60365,         ,           ,          
 7329,    151962,       27039,      61064,         ,           ,          
 7330,    142746,       27563,      58745,         ,           ,          
 7331,    145556,       27349,      58983,         ,           ,          
 7332,    153764,       27187,      60243,         ,           ,          
 7333,    146183,       27205,      57338,         ,           ,          
 7334,    149758,       27157,      58503,         ,           ,          
 7335,    158832,       26847,      63067,         ,           ,          
 7336,    145298,       27292,      59049,         ,           ,          
 7337,    143448,       27410,      58454,         ,           ,          
 7338,    151846,       27226,      59815,         ,           ,          
 7339,    152597,       27035,      59109,         ,           ,          
 7340,    153401,       27396,      60010,         ,           ,          
 7341,    144904,       27332,      57158,         ,           ,          
 7342,    146823,       27367,      58160,         ,           ,          
 7343,    143017,       27425,      68098,         ,           ,          
 7344,    151854,       27143,      61341,         ,           ,          
 7345,    144449,       27474,      59568,         ,           ,          
 7346,    144238,       27428,      59148,         ,           ,          
 7347,    144768,       27282,      59073,         ,           ,          
 7348,    146811,       27507,      59778,         ,           ,          
 7349,    149841,       27286,      63410,         ,           ,          
 7350,    145411,       27394,      59290,         ,           ,          
 7351,    148301,       27241,      59987,         ,           ,          
 7352,    145571,       27371,      59237,         ,           ,          
 7353,    165235,       26877,      67014,         ,           ,          
 7354,    152654,       27234,      62228,         ,           ,          
 7355,    147690,       27394,      59707,         ,           ,          
 7356,    144818,       27501,      59343,         ,           ,          
 7357,    145281,       27346,      57870,         ,           ,          
 7358,    148122,       27336,      63397,         ,           ,          
 7359,    144181,       27416,      61408,         ,           ,          
 7360,    148420,       27462,      60141,         ,           ,          
 7361,    144436,       27297,      58914,         ,           ,          
 7362,    145683,       27393,      59385,         ,           ,          
 7363,    142613,       27648,      58140,         ,           ,          
 7364,    150296,       27320,      59197,         ,           ,          
 7365,    148983,       27394,      60002,         ,           ,          
 7366,    149806,       27210,      60693,         ,           ,          
 7367,    154890,       27005,      60946,         ,           ,          
 7368,    146579,       27543,      58093,         ,           ,          
 7369,    148478,       27440,      58281,         ,           ,          
 7370,    148093,       27684,      58332,         ,           ,          
 7371,    150703,       27169,      59457,         ,           ,          
 7372,    144840,       27574,      61573,         ,           ,          
 7373,    153437,       26988,      62618,         ,           ,          
